air,ajar,aksi,alat,alias,ambil,anak,ancam,anggota,aniaya,api,arah,ayat,bahan,bakar,banjir,bantu,batas,bawa,bencana,beri,berita,bom,brankas,buah,bumi,bungkus,bunuh,butir,capai,cari,daerah,dagang,daging,dakwa,dampak,dana,dasar,data,daya,derajat,deras,edar,ganja,gas,gawai,geledah,gempa,genang,geng,getar,gudang,guna,guncang,hakim,hangus,harap,hektare,henti,himpun,hubung,hujan,hukum,humas,huni,ikan,ikat,impor,indikasi,informasi,inisial,isi,istri,jabat,jahat,jaksa,jalur,jam,jarak,jaring,jenazah,jiwa,kabid,kabur,kait,kamar,kampung,kanan,kantor,kasus,kawan,kebun,kejar,kelompok,keluarga,kembang,kena,kendara,keroyok,ketua,kios,kira,kirim,komisi,korupsi,kota,kuat,kunjung,lahan,landa,lantai,lapang,larang,lari,latih,laut,ledak,ledakan,lempar,letak,libat,lihat,lintas,luap,luas,luka,masyarakat,mata,mati,mayat,menahan,menang,menggerebek,menteri,minta,mobil,motor,muka,mukim,mula,narkoba,nilai,nyata,olah,operasi,pabrik,padam,padi,pajak,pakai,paksa,pelaku,penggerebekan,penjara,periksa,peristiwa,perkara,perkosa,pidana,pil,pimpin,potensi,proyek,pusat,putus,rampas,rampok,rangkai,razia,rekam,rekan,rektur,rendam,resah,richter,rugi,rusak,sabu,sebelah,sebut,sekolah,selidik,senjata,sentimeter,sepeda,serah,setinggi,sidang,sidik,sita,skala,suap,sungai,surat,tahan,tambah,tampak,tanam,tang,tegas,tektonik,tembak,temu,tenggara,terang,terima,teroris,terorisme,tiba,tim,timbul,timur,tindak,titik,toko,tsunami,tuju,tumpang,tuntut,turun,tutur,uang,ungkap,unit,urus,usaha,usia,vonis,wartawan,wilayah
0,6.165948,0,0,5.577052,6.165948,0,5.435337,0,0,0,0,6.45866,0,0,0,0,0,0,0,0,0,0,0,9.967897,0,0,16.371992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.147011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.157896,0,4.767704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.371015,0,0,0,0,5.371015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.847546,0,5.932988,0,4.920461,0,0,0,0,0,0,0
0,0,2.232583,0,0,2.62056,0,0,8.341395,0,0,0,0,0,12.15426,0,0,0,0,0,0,0,0,0,0,0,0,8.972194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678866,0,0,0,0,0,0,0,0,0,11.757297,0,0,0,0,0,0,0,0,2.026299,0,0,0,0,0,0,2.256945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339156,0,2.439741,0,0,0,0,0,0,5.507622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.113812,0,0,0,0,0,10.437983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.821025,0,0,0,0,0,0,0,0,0,0,0,2.910243,0,0,0,0,0,0,0,0,0,1.955379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845093,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.193895,0,0,0,0,0,13.224778,5.613833,4.783646,0,0,5.752347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.419483,0,0,0,0,0,0,0,0,0,12.485906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.950917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.430291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91174,9.004212,0,0,4.840933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.194685,0,0,0,4.901936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14.464983,0,0,0,0,0,0,0,0,0,0,0,3.993208,0,0,0,0,0,9.295831,0,0,10.177011,0,0,0,0,0,0,0,0,0,2.413016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913406,0,0,0,0,0,0,5.615441,0,0,0,0,0,0,0,19.944978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.023534,0,0,0,0,2.811722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.615441,0,0,0,0,0,0,0,0,0,0,0,0,2.811722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.543718,0,2.352676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.860153,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505744,0,4.194847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.132861,0,0,0,0,0,0,0,0,4.194847,0,0,0,0,0,0,0,0,0,0,0,0,0,14.794066,0,0,0,0,0,0,0,0,0,0,0,0,0,3.971852,18.66448,0,0,0,0,0,0,0,0,0,0,0,0,0,17.059547,3.924849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.850566,0,0,0,0,0,0,0,0,0,0,3.880551,0,0,3.971852,4.605995,0,0,0,0,3.56626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.848437,0,0,0,5.555861,0,5.744045,0,0,0,0,0,3.507477,0,1.936673,0,1.618929,0,0,0,0,0,0,0,0,14.098307,0,0,0,0,0,0,0,0,0,1.76131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087684,0,0,0,0,0,4.932972,0,0,0,0,0,0,2.052333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.807925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.313691,0,2.019951,0,0,1.868607,0,0,0,2.335629,0,0,0,0,0,0,0,0,0,0,0,0,0,2.126555,0,0,0,0,0,0,0,1.731399,0,0,3.116373,0,2.052333,11.650689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.557413,0,0,1.912572,0,0,0,0,0,2.052333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618929,0,1.717266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182626,0,0,0,2.087684,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.727639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.916867,2.661959,0,0,0,0,0,15.628962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.788241,0,0,0,0,0,0,0,4.047123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14228,0,0,0,0,0,2.355316,0,0,2.998542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.552288,0,0,0,0,4.630043,0,2.661959,0,0,0,2.803219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47286,0,0,0,0,0,0,0,0,0,0,0,5.163388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.437509,0,0,0,2.078023,0,0,0,0,10.15429,0,0
0,0,0,0,0,3.959114,0,3.489993,0,7.85034,0,9.390872,0,0,0,0,3.533972,0,5.318686,0,0,0,0,0,0,0,0,6.491442,0,0,3.880462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.809532,0,0,0,0,0,0,0,0,0,0,0,0,9.390872,3.489993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.338058,0,0,0,3.409768,0,0,0,0,3.959114,0,0,0,3.580988,0,5.573573,0,0,4.147062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409768,0,0,3.489993,0,0,0,2.954165,0,0,0,0,0,3.580988,0,0,0,0,0,0,0,0,0,0,3.809532,3.809532,0,0,0,0,0,0,0,0,0
0,0,0,0,24.109545,0,0,2.585834,0,0,0,0,0,0,0,0,0,0,2.188824,0,0,0,0,0,0,0,0,12.297811,0,0,5.541691,0,0,0,0,0,0,2.381325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.933419,0,0,15.154581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.690657,0,0,0,0,0,0,2.61842,2.473261,0,0,0,0,0,0,0,3.157817,0,0,0,0,2.653255,0,0,0,0,0,0,0,2.653255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731013,4.881059,0,0,0,0,0,0,2.774794,0,0,0,0,0,0,0,0,0,0,0,0,3.940764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.215727,0,0,0,0,0,2.61842
0,0,0,0,0,0,0,0,4.409111,0,0,0,0,0,0,0,0,0,4.286471,0,0,0,0,0,4.947547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.184092,0,0,0,0,0,0,0,0,0,5.434002,0,0,0,0,0,0,0,0,0,0,0,0,6.37967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.897982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.947547,0,0,0,0,0,0,0,0,5.195986,0,0,0,0,0,0,0,0,5.630521,0,0,0,0,0,0,0,4.584259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.348263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.579174,0,4.546839,0,0,0,0,5.195986,0,0,0,0,0,0,5.269233,0,0,0,5.527601,0,0,0,0,0,0,0,0,0
0,9.278413,4.789146,0,1.853085,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528718,0,0,0,0,0,0,0,0,1.784625,0,0,0,0,4.176085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727374,0,0,2.463784,1.937971,1.584164,2.048758,0,0,0,0,0,0,1.805998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.578249,0,0,0,0,0,0,0,1.727374,0,0,0,1.764483,0,0,2.008057,0,0,0,0,0,0,0,8.026891,0,0,0,0,0,1.853085,0,0,0,0,0,0,0,1.805998,8.486722,0,2.008057,0,0,0,0,1.907393,0,0,0,0,0,0,2.205481,11.822212,0,0,0,2.048758,0,0,0,0,0,0,0,0,0,2.205481,1.907393,1.805998,0,6.508301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712369,0,0,0,0,0,0,0,1.853085,0,0,0,0,0,0,0,2.205481,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.795506,0,0,0,0,0,0,2.421979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245888,0,0,0,0,0,0,0,10.149555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.604696,3.123253,0,0,0,0,0,2.509822,3.245888,3.903422,3.494188,0,0,0,0,2.861278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771308,0,0,0,0,0,0,0,0,0,0,0,0,11.566658,2.509822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761327,0,0,0,2.93588,0,0,0,0,0,0,0,0,0,0,16.235564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.861278,0,2.827418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.123253,0,0,0,0,6.821872,0,0,0,0,0,0,0,0,0,0,3.021922,2.897335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.304924,0,0,7.260215,0,0,2.666233,0,0,0,0,0,0,3.206152,0,0,0,0,5.918214,0,0,0,0,0,0,0,0,0,2.849648,0,0,0,0,0,0,0,0,0,0,0,0,9.161278,0,0,0,3.294992,0,0,0,0,0,0,0,3.060847,0,0,2.807539,0,0,0,0,0,0,0,0,0,0,5.546285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.524581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.732164,0,0,0,0,0,0,2.945203,3.00004,3.294992,0,0,0,0,0,0,0,0,0,0,0,0,2.768512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.018625,3.524581,0,0,3.060847,0,0,0,0,0,0,0,6.432971,2.666233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.422635,0,0,0,0,0,0,0,0,0,3.680896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.732164
0,0,7.665462,0,0,0,0,0,2.516859,0,0,2.824215,0,0,0,0,0,0,2.446852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.155328,0,0,0,0,0,0,3.530073,0,0,0,0,0,0,0,0,0,0,0,0,0,6.891931,0,0,0,0,0,0,0,0,0,5.941984,0,0,0,0,0,0,0,0,0,0,0,0,3.641716,3.155328,0,0,0,0,0,0,6.340448,0,3.530073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052956,0,0,5.301205,0,0,0,0,0,0,0,0,0,2.662046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.810224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.962971,0,0,0,0,0,0,0,0,3.007843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.780598,0,0,0,0,0,0,0,0,3.352184,0,0,0,0,0,0,0,0,0,0,2.662046,0,0,0,0,0,0,0,0
0,0,2.786649,0,0,0,0,0,0,0,0,2.817057,0,0,0,0,0,0,0,0,0,0,0,7.757341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.521126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045218,0,0,0,0,0,0,0,0,0,0,5.61683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.094036,2.529171,15.484778,0,6.874463,0,0,3.094036,0,0,0,0,0,3.205931,0,0,0,0,0,0,0,0,0,0,0,3.000219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61683,0,0,0,0,0,0,0,0,0,0,18.874562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.905548,0,0,0,0,2.958513,0,0,0,0,0,0,3.000219,0,0,0,0,2.655298,0,0,0,0,0,0,0,0
0,6.594778,8.920003,0,0,0,0,0,2.928771,0,0,0,0,0,0,0,0,0,2.847307,0,0,0,0,0,0,0,0,6.256634,0,0,0,3.671733,3.997055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815905,0,0,3.500111,0,0,0,0,0,0,0,0,0,9.049857,0,2.950577,0,0,0,0,0,3.60956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664653,0,0,0,0,0,0,0,0,0,0,0,3.28643,0,0,0,0,0,0,0,0,0,0,2.950577,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363753,8.149831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355975,0,0,0,0,0,0,0,0,0,0,0,4.10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60956,0,0,3.020258,0,0,0,0,0,0,0,0,4.237724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406141
0,0,2.62236,2.871938,1.487305,1.644353,0,1.449512,0,0,0,6.384498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.323318,0,1.893481,0,0,0,4.714432,1.770141,0,0,0,0,0,1.611686,0,0,0,1.555435,0,0,2.809161,0,3.179393,0,1.770141,0,0,0,0,0,0,3.040207,0,0,0,0,0,0,0,0,6.827512,0,0,0,0,4.022728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508271,0,0,0,0,1.770141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.171489,3.358319,0,0,1.722414,0,0,0,0,0,0,0,0,0,0,0,12.31085,0,0,0,1.487305,0,0,0,0,0,0,0,0,0,0,3.169843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301492,0,0,0,1.487305,0,0,0,0,0,0,0,1.508271,0,0,0,0,1.334872,0,1.530893,0,1.555435,0,0,0,0
0,0,0,2.33453,0,0,0,6.226453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036141,0,0,0,0,0,0,7.121822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.349156,0,0,0,0,6.439056,0,0,0,0,0,4.44524,0,0,0,0,0,0,0,0,0,0,13.303901,0,0,0,0,0,0,0,2.192008,2.243581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407531,0,0,0,0,7.121822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.554868,0,0,0,2.545161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243581,0,0,0,1.899118,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33453,0,0,0,0,7.318758,0,0,0,0,0,0,0,0
0,0,6.584585,0,0,3.632553,0,0,2.788046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.164233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910433,0,0,0,0,3.285616,0,0,0,0,0,0,0,0,0,0,0,0,0,4.034104,0,0,0,0,9.668972,0,0,0,6.716145,0,0,0,0,0,0,6.862467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.128519,0,3.495309,0,0,0,0,0,0,0,0,0,0,0,0,0,3.436123,0,0,0,0,0,0,0,0,0,5.328518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.586073,0,0,0,0,0,0,0,0,3.331933,0,0,0,0,0,0,6.044383,0,0,0,4.182904,0,0,0,0,0,0,0,0,0,0,0,3.202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.946705,0,3.381907,0,0,0,0,0,0
0,0,0,0,0,0,3.730545,0,0,0,0,0,0,0,0,0,0,4.7561,0,0,0,0,0,0,3.688439,0,0,0,0,0,0,0,0,0,0,0,0,0,4.120875,0,0,0,0,0,0,0,0,0,4.485991,0,0,0,0,0,0,0,0,0,0,4.610294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610868,0,0,0,3.688439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.090662,0,5.437942,0,0,0,0,0,0,0,0,0,3.873652,0,0,0,0,4.37797,0,0,0,0,0,8.255788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.868901,0,0,0,0,0,0,0,0,0,0,0,27.711439,0,0,0,0,0,4.120875,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.319689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.992173,0,0,0,0,0,2.891705,0,3.194266,0,0,0,0,3.573635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.671569,0,0,0,0,0,0,0,0,0,0,0,3.477283,0,6.97698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194266,0,0,0,0,8.890444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.686655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25374,0,0,0,0,0,0,0,11.530944,0,0,0,0,3.140177,0,0,0,0,0,0,0,0,0,6.399413,0,0,0,0,0,0,0,0,0,3.573635,0,0,0,0,0,2.926335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523793,0,0,0,2.477047,0,2.627507,0,0,0,0,3.002633,0,0,0,0,0,0,0,0,0,0,0,7.262272,0,3.090631,0,0,3.194266,0,0,0
0,0,6.013793,0,0,0,0,0,0,0,3.284791,0,0,0,0,0,3.366017,0,8.914182,0,0,0,0,10.958783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.034731,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05942,0,0,0,0,6.449928,0,0,0,0,0,0,0,0,0,0,0,6.430021,0,0,0,0,6.833006,2.91582,3.770954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.179414,0,0,0,0,0,0,3.69604,0,0,0,0,0,3.410798,3.061229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.531535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.269323,0,0,0,0,0,0,0,0,0,4.05942,0,0,0,0,0,3.324129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.061229,3.009243,0,0,0,0,0,0,0
0,0,1.742022,0,0,9.68002,0,0,1.569379,0,0,3.30555,0,0,0,0,0,0,3.968117,0,0,0,0,0,1.76103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.032335,0,0,0,0,0,0,0,0,0,0,0,0,7.144853,0,0,0,0,0,3.511257,0,0,0,0,0,0,0,0,0,0,0,5.593484,0,0,0,0,0,0,0,0,0,0,0,0,1.76103,1.802464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.207275,0,0,0,0,0,1.967495,0,0,0,0,0,0,0,4.473167,2.878563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.470117,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201166,11.79908,0,0,0,0,0,0,0,0,1.875531,0,0,0,0,0,0,3.60727,0,1.781134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.693051,0,0,0,3.534294,0,0,0,0
0,0,0,0,0,0,0,0,3.818488,0,0,2.358881,0,0,0,0,0,0,3.679471,0,0,0,0,0,0,0,8.296807,0,0,0,0,0,0,0,0,0,0,2.223431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.590811,0,2.47733,0,0,0,0,0,2.512253,0,0,0,0,0,2.635437,0,0,0,0,0,0,0,0,0,0,0,0,2.358881,0,0,0,0,0,2.799859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.223431,8.992908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.017663,0,0,2.150608,0,0,0,0,0,0,0,0,0,0,0,7.38483,0,0,0,0,0,0,0,0,0,0,0,2.948437,0,0,0,0,0,9.035631,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41438,0,0,2.590811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.756376,0,0,0,16.386949,0,0,0,2.590811,0,0,0,0
