air,ajar,aksi,alias,anak,ancam,anggota,aniaya,api,arah,ayat,bahan,bakar,banjir,bantu,bawa,beri,berita,bom,buah,bumi,bunuh,capai,daerah,daging,dakwa,dasar,data,daya,derajat,edar,ganja,gas,gempa,genang,geng,getar,gudang,guna,guncang,harap,hubung,hujan,hukum,indikasi,informasi,inisial,isi,jahat,jalur,jam,jaring,jenazah,jiwa,kabid,kabur,kait,kamar,kampung,kantor,kasus,kawan,kebun,kelompok,keluarga,kembang,kena,kendara,keroyok,ketua,kios,korupsi,kuat,landa,lantai,lari,laut,ledak,ledakan,letak,libat,lihat,lintas,luap,luas,luka,masyarakat,mata,mati,menahan,menang,menggerebek,menteri,mobil,motor,mukim,narkoba,nyata,olah,operasi,pabrik,padam,pajak,pakai,paksa,pelaku,penggerebekan,penjara,periksa,peristiwa,perkosa,pidana,pil,potensi,proyek,pusat,putus,rampas,rampok,razia,rendam,resah,richter,rugi,rusak,sabu,sebut,sekolah,senjata,sentimeter,sepeda,serah,sidik,sita,skala,suap,surat,tahan,tambah,tegas,tembak,temu,tenggara,terang,terima,teroris,terorisme,tiba,tim,timbul,tindak,tsunami,tuju,turun,uang,ungkap,unit,usaha,usia,vonis,wartawan,wilayah
0,10.568094,5.454827,2.11066,0,0,0,0,0,0,0,0,0,0,0,1.741207,0,0,0,0,0,2.032685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94791,0,0,0,0,0,0,0,0,0,0,0,0,1.967476,0,0,2.207345,1.804359,2.333531,0,0,0,0,0,2.057028,0,0,0,0,0,0,0,4.075619,0,0,0,0,0,1.967476,0,0,0,2.009742,0,0,2.287173,0,0,0,0,0,9.142613,0,0,2.11066,0,0,0,0,0,0,2.057028,9.666359,0,2.287173,0,0,0,2.172517,0,0,0,0,0,2.512039,13.465476,0,0,0,0,0,0,0,0,2.512039,2.057028,0,7.412942,0,0,0,0,0,0,0,0,0,4.228381,0,0,0,0,0,0,0,2.11066,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.630348,0,0,0,0,0,3.145272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.681193,4.055973,0,0,0,0,3.259349,4.215231,5.06913,0,0,0,0,3.715763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.494836,0,0,0,0,0,0,0,0,0,0,15.020894,3.259349,0,0,0,0,0,0,0,0,0,0,6.183237,0,0,0,3.812644,0,0,0,0,0,0,0,0,21.08411,0,0,0,0,0,0,0,0,0,3.715763,0,3.671791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.055973,0,0,0,0,0,0,0,0,0,3.92438,3.762587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.581876,0,9.783725,0,3.592963,0,0,0,4.320548,0,0,7.97527,0,0,0,0,0,0,3.84013,0,0,0,0,0,0,0,12.345559,0,0,0,0,4.124737,0,3.783386,0,0,0,0,0,0,0,0,7.474065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681811,0,0,0,0,0,0,3.968898,4.042795,0,0,0,0,0,0,0,0,3.730793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.763002,0,0,0,0,0,0,0,3.592963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.264696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681811
0,0,8.856424,0,0,0,2.907896,0,0,3.263005,0,0,0,0,0,2.827012,0,0,0,0,0,0,0,0,0,0,0,3.645562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.865174,0,0,0,0,0,0,0,0,4.207519,3.645562,0,0,0,0,0,7.325546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527285,0,0,6.124838,0,0,0,0,0,0,0,3.07564,0,0,0,0,0,0,0,0,0,0,0,5.557576,0,0,0,0,0,0,0,0,0,0,0,0,27.686031,0,0,0,0,3.475163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.678714,0,0,0,0,0,0,0,0,3.873004,0,0,0,0,3.07564,0,0,0,0,0,0,0
0,0,3.635044,0,0,0,0,0,0,3.674709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.972334,0,0,0,0,0,7.326873,0,0,0,0,0,0,0,0,0,0,0,4.036015,3.299176,20.199114,0,0,0,4.036015,0,0,0,0,0,0,0,0,0,3.913635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.326873,0,0,0,0,0,0,0,0,24.620916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.007939,0,0,0,0,3.859232,0,0,0,3.913635,0,3.463703,0,0,0,0,0,0,0
0,8.313966,11.245352,0,0,0,3.69227,0,0,0,0,0,0,0,0,3.58957,0,0,0,0,0,7.887671,0,4.628915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81067,0,4.412552,0,0,0,0,0,0,0,0,0,3.719761,0,0,0,0,4.550533,0,0,0,0,0,0,0,0,0,8.402057,0,0,0,0,0,0,0,0,0,4.143167,0,0,0,0,0,0,0,0,3.719761,0,0,0,0,0,0,0,0,0,4.240648,10.274405,0,0,0,0,0,0,0,0,0,0,0,0,9.273599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.550533,0,0,3.807607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.294086
0,0,3.573992,2.027034,0,1.975527,0,0,0,8.701377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819286,0,0,0,0,0,0,0,0,0,0,0,1.803538,0,0,0,0,0,0,2.119888,0,0,4.333166,2.41251,0,0,0,0,0,4.143471,0,0,0,0,0,0,0,0,0,0,0,5.48254,0,0,0,0,0,0,0,2.055609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.402873,4.577024,0,0,0,0,0,0,0,0,0,0,16.778351,0,0,0,2.027034,0,0,0,0,0,0,0,0,4.320152,0,0,0,0,0,0,0,0,0,0,0,1.952148,0,0,0,0,0,0,0,0,0,0,0,0,1.773792,0,0,0,2.027034,0,0,0,0,2.055609,0,1.819286,0,2.08644,2.119888,0,0,0,0
0,0,0,0,0,8.256618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.538541,0,0,5.894632,0,0,0,0,0,0,0,0,17.6417,0,0,0,0,0,0,2.906722,2.975112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.906722,0,0,0,0,0,0,0,0,0,0,0,0,0,3.192518,0,0,0,9.443926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518335,0,0,0,0,0,0,0,0,0,0,3.095715,0,9.705073,0,0,0,0,0,0,0
0,0,8.63506,0,0,0,3.656258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.149592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.308775,0,0,0,0,0,0,0,0,0,5.290346,0,0,0,12.679941,0,0,8.807588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.102757,0,4.583767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.987847,0,0,0,0,0,0,0,0,0,0,0,0,16.505444,0,0,0,0,4.369515,0,0,0,0,7.926637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.421351,0,4.435051,0,0,0,0,0
0,0,0,0,6.71323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63746,0,0,0,0,0,0,0,7.415641,0,0,0,0,0,0,8.072678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.497869,0,0,0,6.63746,0,0,0,0,0,0,0,0,0,0,0,0,14.559394,0,9.785743,0,0,0,0,0,0,0,0,6.970756,0,0,0,0,0,0,0,0,14.856544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.558921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25778,4.703275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703275,0,0,0,13.090394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703275,0,0,0,0,0,0,0,0,0,0,4.790846,0,0,0,0,0,0,16.978298,0,0,0,0,0,0,0,0,0,0,0,0,9.422572,0,0,0,0,0,5.261863,0,0,0,4.30877,0,0,0,0,0,0,0,0,0,0,0,0,3.647233,0,3.868773,0,0,0,0,4.421112,0,0,0,0,0,10.693055,0,4.550681,0,4.703275,0,0,0
0,0,7.31276,0,0,0,0,0,3.994299,0,0,0,0,0,4.09307,10.839626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.690227,0,0,0,0,0,0,0,0,7.843099,0,0,0,0,0,0,0,7.818892,0,0,0,8.308922,3.545631,4.585472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.866161,0,0,0,0,0,0,4.494377,0,0,0,0,3.722448,0,0,0,0,0,0,0,0,0,0,0,6.726335,0,0,0,0,0,0,0,0,0,0,0,0,8.839481,0,0,0,0,0,4.936247,0,0,0,4.042134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629364,0,0,0,0,0,0,0,0,0,0,3.722448,3.659233,0,0,0,0,0,0
0,0,2.087342,0,0,0,1.880477,0,0,3.960807,0,0,0,0,0,4.754715,0,0,0,2.110119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.633433,0,0,0,0,0,0,0,0,4.207292,0,0,0,0,0,0,0,6.702279,0,0,0,0,0,0,0,0,0,0,2.110119,2.159766,0,0,0,0,0,0,0,0,0,0,0,0,0,7.437741,0,0,0,0,0,2.357511,0,0,0,0,0,5.35988,3.449179,0,0,0,0,0,0,0,0,0,0,10.149144,0,0,0,0,0,0,0,0,0,0,0,2.637502,14.138007,0,0,0,0,2.247317,0,0,0,0,4.322338,0,2.134207,0,0,0,0,0,0,0,0,0,0,0,0,3.555912,0,0,0,0,0,0,0,0,0,0,10.416271,0,0,4.234895,0,0,0,0
0,0,0,0,0,0,4.854401,0,0,2.998818,0,0,0,0,0,4.677671,0,0,0,0,0,0,0,0,0,0,2.826623,0,0,0,0,0,0,0,0,0,0,0,2.802156,0,0,0,0,0,0,3.293669,0,3.149402,0,0,3.193799,0,0,0,0,3.350402,0,0,0,0,0,0,0,0,0,0,2.998818,0,0,0,0,0,0,0,0,0,0,0,0,0,3.108053,0,0,0,0,0,0,0,0,0,0,0,0,2.826623,11.432583,0,0,0,0,0,0,0,0,0,0,5.10761,0,0,2.734044,0,0,0,0,0,0,0,0,0,9.388251,0,0,0,0,0,0,0,0,0,0,0,11.486897,0,0,0,0,0,0,0,0,0,3.293669,0,0,0,0,0,0,0,0,0,0,0,0,0,20.832544,0,0,3.293669,0,0,0,0
0,0,5.220337,0,0,0,0,0,14.440628,2.480327,0,0,0,0,0,2.148913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.771122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428164,0,0,0,2.226853,0,0,0,0,0,0,4.792058,0,0,0,0,0,0,0,5.029932,0,0,0,0,0,0,0,0,0,2.480327,0,0,0,0,0,0,0,0,4.054318,0,0,0,0,0,0,0,0,0,0,11.929754,0,0,0,2.604875,0,0,0,0,0,0,0,0,5.551685,0,0,0,0,0,6.052742,0,0,0,14.094164,0,2.508641,0,0,0,0,0,0,0,0,0,12.701261,0,0,2.279442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.390419,0,0,0,0,0,0,0,0,0,0,0,0,2.522098,0,0,0,11.028406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.720159,0,0,0,0,0,0,0,0,5.804273,0,0,0,0,0,0,0,6.249328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.252362,0,0,0,0,0,2.74391,4.7584,0,0,0,0,0,0,0,0,0,0,7.218988,0,0,2.65404,0,0,0,0,0,0,0,0,7.103874,14.308983,0,0,0,0,0,0,0,0,0,0,0,5.542024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.057244,0,0,0,0,0,3.252362,15.572492,0,0,3.197289,0,0,0,0
0,4.265638,0,0,0,0,0,0,3.715699,3.673761,0,0,0,0,0,0,0,0,0,0,0,0,3.715699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.104475,0,0,0,0,0,0,0,0,0,0,0,0,4.034973,0,4.104475,0,0,0,0,0,4.265638,0,0,0,0,3.673761,3.760197,0,0,0,0,0,0,0,0,0,0,0,0,0,3.596498,0,0,0,0,0,0,0,0,0,0,0,0,6.005093,0,0,0,0,0,0,0,0,0,0,14.816698,0,0,0,3.858236,0,0,0,0,0,0,0,0,8.222932,0,0,0,0,7.450133,0,0,0,0,10.43541,0,0,0,0,0,0,0,0,0,3.673761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.404003,3.971309,0,0,0,3.971309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.994396,5.150957,0,11.250824,0,0,4.663057,0,9.897428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983838,0,0,0,0,0,0,0,0,0,0,0,0,0,5.472317,50.140132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.237022,0,4.778366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.717599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53264,0,0,0,0,0,0,0,0,0,0,0,0,0,5.768155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.748111,5.547146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.630418,0,0,0,0,5.653137,0,0,0,0,0,0,0,0,0,0,0,0,2.951111,0,0,0,0,2.750144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191213,0,0,0,0,0,0,0,0,0,0,0,2.951111,0,0,0,0,13.398449,0,0,0,3.18923,0,0,0,3.001943,2.53264,2.48963,0,0,0,0,0,2.7848
0,0,0,0,0,0,7.892523,0,0,0,0,0,0,0,0,0,0,0,39.312224,8.85635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.573651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.511989,0,0,0,0,0,0,0,0,0,0,0,0,0,12.366303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.376011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.585246,0,0,0,0,6.450346,0,0,0,0,0,0,0,5.303558,0,0,0,0,0,0,9.235254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.158377,0,0,0,0,0,5.733108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.295024,0,0,0,0,0,0,0,0,0,0,0,0,0,14.60443,0,0,0,0,0,0,0,0,0,0,0,6.035675,0,0,6.295024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42834,0,0,0,0,5.825016,0,0,0,0,0,0,0,0,0,4.874016,0,11.720129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.873178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.015995,0,0,0,0,0,0,0,0,0,5.015995,0,0,0,0,0,0,0,0,0,0,0,5.015995,9.961288,0,4.640174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.738661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.643519,16.596444,4.640174,0,0,4.020168,0,0,0,27.433134,5.983325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.388921,0,0,0,0,0,6.388921,0,5.253054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023456,0,0,0,0,0,0,5.678513,0,0,0,0,5.142577,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,6.235079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,17.953227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31302,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,11.608522,6.773609,0,0,0,0,0,0,5.868925,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.388921,0,0,0,0,0,6.388921,0,5.253054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023456,0,0,0,0,0,0,5.678513,0,0,0,0,5.142577,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,6.235079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,17.953227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31302,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,11.608522,6.773609,0,0,0,0,0,0,5.868925,0,0,0,0,0,0,0,0
0,7.100256,0,6.26537,0,0,8.108299,0,0,0,0,0,0,0,0,0,0,0,7.743783,0,0,0,0,0,0,0,2.010409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.403322,0,0,0,2.342591,0,0,0,0,0,0,0,0,0,0,2.088024,0,0,0,0,0,0,6.501015,0,2.342591,4.003533,0,0,0,0,0,0,0,0,2.271559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77719,0,0,0,0,0,0,0,4.678514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157229,0,0,0,0,0,0,0,0,0,0,16.826618,0,0,0,0,0,0,2.210573,2.210573,0,2.239982,0,0,2.382941,0,6.379111,0,2.010409,0,0,0,0,0,0,0
0,0,4.696574,9.466516,0,0,7.685637,0,0,0,0,0,0,0,0,4.113432,0,0,0,4.747822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.571938,0,0,0,0,0,0,0,0,0,0,0,5.30446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.475197,0,0,0,0,0,0,0,0,0,0,0,0,5.635397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747822,0,5.214639,7.405833,0,0,0,18.10391,0,4.986231,0,0,0,0,0,0,0,0,0,0,0,0,5.132361,0
0,0,0,0,4.591674,0,7.348977,0,0,0,0,0,0,0,0,3.933248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242126,0,0,0,0,0,0,0,0,0,0,0,0,0,21.706004,0,0,0,0,0,0,0,0,0,0,0,5.072104,0,0,0,0,5.072104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166542,0,0,0,0,4.279166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.895556,0,0,0,0,0,0,0,0,0,0,0,4.986217,0,0,0,0,22.63811,0,4.767815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.306315,0,0,0,0,7.241819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.148745,0,0,7.677861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06744,0,0,0,0,0,0,0,0,0,0,0,0,0,16.39643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.349919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.193334,0,0,0,0,0,0,0,0,0,5.517103,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515257,0,0,4.462821,0,0,0,0,0,4.929769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.33603,0,0,0,0,0,0,0,0,0,0,4.846293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846293,0,0,0,0,0,0,0,4.846293,0,0,0,0,26.08681,0,0,0,0,0,0,4.699345,4.929769,0,0,0,0,0,16.600567,0,0
0,0,0,0,0,0,0,0,7.415671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.775396,0,0,4.623429,0,0,0,0,11.686766,0,0,0,0,10.424392,0,0,0,0,0,0,0,0,4.278228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634401,0,0,6.496293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.525706,0,0,0,0,0,0,0,0,0,3.895239,0,0,0,0,0,0,26.634275,5.022759,0,0,0,0,0,0,0,0,3.609219,0,0,0,0,4.210725,0
0,0,0,3.642885,9.999846,0,0,0,0,0,0,4.324159,0,0,1.893599,2.849897,0,0,0,0,0,0,0,0,0,0,1.722136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006687,0,1.918791,0,0,0,0,0,0,0,0,0,2.355906,0,0,0,0,0,0,5.80317,0,0,0,0,0,0,0,0,0,4.614821,0,0,2.168602,0,2.355906,5.275673,6.439971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918791,0,0,0,0,0,2.079258,1.870034,1.692891,0,0,1.665732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458543,0,0,0,0,0,0,0,0,0,0,0,0,3.844001,1.582923,0,0,1.893599,12.492706,6.873736,0,3.642885,0,0,0,0,0,0,0,0,2.006687,2.041251,0,0,0
8.411267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.807973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.100524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.698994,0,0,0,0,0,0,0,0,0,0,8.657775,16.850671,0,0,8.657775,0
0,0,3.260346,3.461425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043037,0,0,3.333547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.399445,0,0,0,0,0,0,0,0,0,0,0,5.387481,0,0,6.804415,0,0,0,3.373468,0,0,0,0,0,0,0,0,0,3.912074,0,0,3.415979,0,0,0,0,0,0,0,0,0,0,0,0,0,5.387481,0,0,0,0,0,0,0,0,0,3.373468,0,0,0,3.004915,0,0,0,0,0,0,0,0,0,3.333547,0,0,0,0,0,0,0,0,0,0,0,6.274704,0,0,3.619985,0,0,0,0,0,0,13.374974,2.855531,0,0,3.415979,7.283532,4.249963,0,0,0,0,0,3.51022,0,0,0,0,0,0,0,0,0
12.964152,0,0,0,6.116914,0,0,0,0,0,0,0,0,0,0,5.239776,0,7.355606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.283659,0,0,0,0,0,0,0,0,0,0,0,0,6.642516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.520328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.157932,0,0,0,0,0,0,0,6.756932,0,0,0,0,0,0,0,0
