@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'',grobogan,6/5
'','',28/4
'','',''
'','',''
'','',''
'','',''
'','',21/4
'','',''
'',metro,24/4
'',badung,19/4/2013
'','',25/4
'dragon konser','',''
'','',''
'','',12/6/2013
'','',27/4/2013
'','',21/5/2013
'','',''
'','',26/5/2013
'','',28/4
'','',''
'',cirebon,''
'',sidoarjo,19/4
'',sidoarjo,''
'','',23/4
'','',''
'','',''
'',surabaya,21/4
'','',''
'',yogyakarta,''
'','',21/4
'','',''
'','',13/5
'',medan,20/5/2013
'','',''
'101 cavani napoli','',5/5
'','',''
2,'',26/4
'83 selamat inter kualifikasi liga eropa','',''
'','',21/4
'',palembang,16/4
'','',21/4
'','',27/5/2013
'','',16/4
'','',16/4/2013
'','',21/4/2013
'','',13/5
'','',8/5
'','',21/4
'','',''
'','',''
'','',21/4
'','',6/5
'pbb koalisi pilkada',padang,6/5
'',buleleng,''
0,'',''
'','',''
'','',''
'','',''
'','',''
anak,'',''
'','',''
'','',''
'','',''
'','',21/5/2013
'','',''
'','',''
'',surabaya,''
'',surabaya,30/8/2012
'',bogor,6/4
'',medan,28/4
'','',18/4/2013
'','',26/5/2013
'','',21/5
'','',''
'','',13/5/2013
'','',''
'','',''
'','',''
'','',25/5
'',buleleng,14/4
'',denpasar,15/5/2013
'',denpasar,''
'','bandar lampung',12/6
'','',11/6/2013
'','',15/5
'','',29/4/2013
'',semarang,20/4
'',samarinda,''
'',baru,2/6/2014
'','',18/4
'','',''
'',buleleng,''
'',manado,''
'','',''
'',manado,3/5/2013
'','jakarta barat',15/5
'',surabaya,29/4/2013
'','',11/6
'','',30/4
'','',''
'','',2/5
'','',''
'','',''
'',kudus,7/5/2013.saya
'','',24/4
'',bondowoso,6/5/2013
'','solok selatan',''
'',medan,''
'','bone bolango',''
'',pamekasan,''
'',cirebon,22/5/2013
'','jakarta timur',2/5/2013
'','banda aceh',4/4/2013
'',bekasi,''
'','',10/5
'said abdullah',surabaya,6/5
'','',28/4
'','',''
'','',''
'1 pilgub jateng bawaslu temu 172 langgar',semarang,23/5/2013
'','',24/4
'manusia timbang flu unggas','',''
'',yogyakarta,18/4/2013
'','jakarta timur',25/4/2013
kay,'',''
'','',''
'','',23/4
'','',4/5
'','',7/5/1995
'',tangerang,25/4
'',palembang,16/5
'',semarang,''
'','',15/4/2013
'',makassar,20/5
'1 spurs lapang mu',puncak,21/4/2013
'','',15/4/1916
'','',''
'',baru,''
'','',29/4
'',semarang,''
'',grobogan,18/4/2013
'',semarang,18/4
'','bandar lampung',18/4
'','jakarta selatan',25/4
'','',''
men,'',''
'jakarta bangun kalimalang',bekasi,7/5
'','',''
'',bandung,27-28/4/2013
'',bandung,27/3
'',manado,17/5
'',semarang,''
'0 bayern susul dortmund','',''
'','',''
'','',''
'',surabaya,6/5/2013
'','',29/4
'','',6/5
'','',21/4/2013
'','',''
'','',21/4
'','',3/5/2013
'','',''
'',kupang,21/4
'','',6/5
'','jakarta timur',21/6/2013
'','',''
'','',''
'',makassar,2/5
'',gorontalo,2/5
'','',7/5/2013
'','',16/4/2013
'','',''
'','',''
'','',11/4
'','',6/5
'','',''
'','',1/5/2013
'','',19/5/2013
'','',15/5
'','',13/5
'',yogyakarta,30/4/2013
'','',30/4/2013
'','',16/4/2013
'','',''
'',denpasar,4/5
'','',8/4
'','',22/4
'',pontianak,22/4
'',cianjur,15/5/2013
'','',30/4/2013
'',surabaya,14/6/2013
'','',16/4
'','',12/4
'','',''
'','',''
'','',16/4
'','',''
'','',''
'','',''
'','',1/5
'','',''
'','',''
'','',23/4
'','',''
'','',2/5
'','',''
'april 10838 dolar','',''
'','',''
'','',''
'','',''
'','',''
'','',15/5/2013
'','',29/4
'',temanggung,28/4
'','',1/5/2013
'',surabaya,1/5/2013
'','',7/5
'','',6/1/1412
'','',''
'',batu,21/6/1970
'','',20/4/2013
'','',14/4/1912
'','',15/8/1769
'','',14/4/1865
'','',11-13/4/2002
'',magetan,24/4
'',padang,23/5/2013
'','',22/5/2013
'','',6/5/1998
'',baru,6/7/2013
'','',''
'',bondowoso,6/5/2013
'','',21/4/2013
'',bukittinggi,''
'',cianjur,''
'',baru,22/5/2013
'',seluma,24/4
'','',''
'','jakarta selatan',23/4/2013
'','',22/4/2013
'',buol,17/4/2013
'','jakarta timur',29/4
'',buol,29/4
'','jakarta timur',29/4/2013
'',mataram,25/4
'','',18/4/2013
'',bandung,24/5/2013
'','',1/5/2013
'','',13/5
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',27/4
'','',''
'','',''
'','',''
'','',''
'','',''
'off nba','',''
'','',''
'',yogyakarta,16/5/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'','',1630gmt
'','',''
'','',''
'','',1500gmt
'','',''
'','',26/4
'','',''
'','',''
'','',6/5/2013
'','tanah laut',6/5/2013
'off nba','',''
'',bandung,5/5
'final juara bulutangkis asia','',''
'','',''
'',kupang,24/5/2013
'','',''
'',jambi,22/5/2013
'tanding liga spanyol','',6/5
'',jember,''
'',jember,''
'trick cepat ronaldo los blancos','',7/5/2011
'hati bunyi ruas jari',metro,15/5
'hati pilih biro',palembang,19/4
'hati stres kantor picu rang jantung','',''
'','',6/5
'','',27/4
'','',''
'','jakarta barat',april--13/5/2013
'','',''
'','',20/5/2013
'','',19/4/2013
'',pontianak,11/6
'','',''
'','',''
'','',30/4
'','',''
'','',''
'','',30/4
'','',17/5
'','',23/4
'','',''
'','',6/5
'','',7/5
'','',16/4
'','',''
'','jakarta timur',15/5/2013
'','',''
'','',''
'','',5/7
'','',''
'','',24/4
'','',25/4/2013
'','',''
'','',''
'0 bucks','',''
'',pontianak,26/5/2013
'','',21/5/2013
'','',''
'','',16/4/2013
'','',''
'8 rusia jatuh siberia',lebak,6/5
'',bandung,29/4
'','',24/4
'',semarang,''
'',yogyakarta,''
'','',''
'',balikpapan,18/4
'',purbalingga,''
'','',''
buka,'',''
'','',26/5
'','',26/5/2013
'i dorong entas miskin','',25/4
'','',11/6/2013
'','',''
'','',12-14/4/2013
'','',''
'','',''
'','',14/5
'',makassar,16/5
'','',10/5
'',bandung,25/5/2013
'','',5/5
'','',15/4/2013
'','aceh tenggara',27/5/2013
'','',''
'',sukabumi,''
'','',5/5/2013
'',tambrauw,5/5/2013
'',bandung,24/4
'','',''
'','',18/4
'','',18/4
'','',''
'','',28/4
'','',28/4
'','',25/4/2013
'','',28/4
'','raja ampat',24/5/2013
'',pontianak,19/5
'',sumenep,27/4
'','',14/4
'','',19/4
'','',4/5
'',yogyakarta,12/4
'',surabaya,31/12/2012
'',jember,''
'',banjarmasin,''
'','',''
'','',25/4/2013
'','',6/5
'','',''
'',kupang,''
'',yogyakarta,27/4
'',banyuwangi,15/5/2013
dortmund,puncak,30/4
'','',''
'','',24/0
'',bekasi,1/5
'','',''
'',surabaya,''
'','',15/04
'','',''
australia,'',''
'','',''
'','',10/5/2013
'',surabaya,1/5
'','',24/4/2013
'','',''
'polri ambruk',surabaya,2/7/2013
'',bengkulu,8/5
'',jayapura,11/6
'','jakarta barat',''
'',payakumbuh,''
'','jakarta pusat',''
'',cilacap,18/4
'','banda aceh',''
'','jakarta selatan',''
'',bogor,7/5/2013
'',ambon,''
'','bandar lampung',30/4
'','',24/4
'','',25/4/2013
'',bekasi,25/4
'','',''
'',bukittinggi,7/5
'',bukittinggi,7/5
'','',''
'',makassar,21/5
'','jakarta pusat',22/6
sumatera,'',''
'',pati,24/4/2013
'','bengkulu tengah',''
'','',19/4
'hadir wajah',batam,11/4/2013
'raniry jalin lipia','banda aceh',''
'',semarang,26/5/2013
'',pacitan,21/4
'','',6/5
'','',16/5/2013
'','',6/5
'',trenggalek,''
'','',''
'mencle caleg','',21/4/2013
'','',''
'','',''
'','',''
'','',''
'','',19/5/2013
'','',''
'','',''
'','',''
'','',''
'','',19/4/2013
'',lebak,28/4
'',bogor,30/4
'','jakarta timur',''
'',lebak,27/1
'',lebak,28/4
'',depok,22/5/2013
'','',18-20/4/2013
'',magelang,26/5/2013
'','',5/5
'','',5/5
'','',8/5
'','',8/5/2013
'','',29/4/2014
'','',25/4
'','',29/4
'',denpasar,25/5
'',bandung,''
'','',26/5
'',bandung,20/5/2013
'','',14/4
'',gorontalo,18/4
'','',18/4/2013
'',bandung,4/5/2013
'',medan,6/5/2013
'',bandung,''
'','jakarta selatan',''
'',bogor,6/5/2013
'',bandung,''
'',makassar,20-21/5/2013
'','',''
'','',''
'','',20/5/2013
'','',1/1/2014
'gara kahitna',baru,21/4
'','',15/6/2013
'',surakarta,23/4
'','',6/5
'','',''
'','',''
'','',''
'','',25/4
'','',20/5
'',bekasi,17/4
'','',3/5
'','',18/4
'','',18/4
'','',''
'','',8/5
'','',8/6
'','',15/5
'','',6/5
'','',26/4
'','',''
'','',6/5
'',purwakarta,7/5
'','',11/6
'',bogor,6/5/2013
'','',''
'',manado,''
'','',''
'',sigi,20/5/2013
'diam lurah warakas sulit temu','',''
'',sleman,''
'','',18/4
'',bogor,2/5
'',makassar,6/5/2013
'',makassar,22/1/2013
'',makassar,6/5
'','',3/5/2013
'','',''
'','',''
'','',''
'','lombok barat',i-4
'',yogyakarta,15--22/4/2013
'','',12/6/2013
'','',''
'','',26/4
'','',1/5/2013
'','',''
'',kuningan,29/4/2013
'',puncak,''
'','',21/5
'','',''
'','',''
'','',''
'','',''
'','',16/4
'','',''
'','',''
'','',20/4
'',jember,15/4/2013
'',kendari,22/5/2013
'',situbondo,25/4/2013
'',banyuwangi,15/4/2013
'',medan,3/5
'','jakarta barat',2/5
'',denpasar,20/4
'','',24/4/2013
'','',27/5/2013
'','',20/4
'','maluku barat daya',29/4
'','jakarta timur',7/5
'','',15/5
'','',''
'',bandung,6/5
'','',15/4
'','',30/4
'','',13/5
'','',28/4/2013
'','',''
'','',7/5
'','',''
'','',''
'','',25/4
'','',''
'','',21/2
'',surabaya,15/4
'','',15/5/2013
'','',24/4
'','',''
1,'',14/5
'','',''
'',bandung,23/5/2009
'',medan,18/5
'',medan,24/4
'',medan,28/12/2012
'australia berantas jahat dunia maya',metro,29/4
'','',''
'',pontianak,22/4
'',surabaya,7-19/4/2113
'','',20/5
'mrt selesai putar doha',surabaya,''
'',yogyakarta,''
'','',''
'',bandung,7-9/4/2013
'',kudus,''
'',padang,''
'',semarang,30/4
'','',''
'',samosir,15/5
'','',23-24/4/2013
'','',''
'',yogyakarta,24/4
'','',24/4/2013
'','',25/5/2013
'',palembang,''
'',puncak,21/4
'','',''
'','',20/4
'','',24/5
'','',3/5
'','',''
'','',1/7
'',medan,22/5/2013
eropa,'',''
'','',''
'','',21-26/4/2013
'',semarang,''
'','',''
'',semarang,''
'',yogyakarta,''
'','',''
'',semarang,27/4/2013
'','',20/4
'','',15/4
'',yogyakarta,''
'','',23/4
'3 china','',''
'',mamuju,''
'','',''
'','',2/5/2013
'','',15/5
'','tangerang selatan',15/5
'','',10/6/2013
'','',13/5/2013
'','',7/5/2013
'','',''
'','',''
'','',''
'','',''
'',makassar,9/6/2013
'',baru,''
'','',''
'2 china','',24/4/1988
'','',''
'','',23/5
'','',''
'',lahat,11-22/12/2013
'','',24/4
'','',''
'',makassar,24/4
'','',''
'',badung,21-26/4/2013
'','',''
'','',''
'',surakarta,24/4
'canadas trade value increases 30 percent','',''
'jepang dagang makan',bogor,25/4
'korsel produksi jet tempur kfx generasi 45',bandung,11/6
'malaysia rampung periksa iuu fishing',baru,''
'myanmar sepakat beras','',23/4
'turki bikin tank','',''
'','',''
'','',''
'','',''
'','',''
'','',14/4
'','',''
'','',25/4
'e 2016','',31/8/2009
'','',25/4
'','',''
'',bandung,16/4
'','',''
'',kupang,9/2/2011
'','',18/4
'','',24/4/2013
'','',13/5
'','',15/4
'',bandung,3/5
'',ambon,15/4
'',padang,1/5
'',surabaya,''
'',surabaya,''
'',puncak,20/5/2013
'','',5/5
'',sorong,1/5/2013
'',sukabumi,25/4
'',sukabumi,''
'','',16/5/2013
'',sidoarjo,1/5/2013
'',purbalingga,12/6
'','jakarta barat',24/5
'','',9/2/1954
'','',''
'','kotawaringin timur',''
'','',''
'','',25/4
'','',''
'',metro,24/4/2013
'','',2/5/2013
'',jayapura,''
'',baru,15/5/2013
'','',20/4
'',pelalawan,12/6
'','',1/5
'','',''
'','',24/4
'',semarang,18/4
'','',24/4
'','',''
'','',25/4
'',baru,16/4
'',depok,24/5/2007
'','',''
'',yogyakarta,''
'','',25/4/2013
'','',22/7/2013
'',bandung,''
'','',24/5/2013
'','',21/4
'',bandung,7/5/2013
'','kutai timur',5/5
'',cirebon,''
'aneh tolak selandia',baru,''
'','',7/4/2013
'',palopo,15/4
'','',''
'','',''
'gubernur aceh','',18/4
'','',''
'',lebak,3/5/2013
'','',3/5/2013
'','',18/4/2013
'',pelalawan,''
'','jakarta selatan',''
'','',21/5/2013
'','',rakor
'','',24/5/2013
'','jakarta selatan',24/5/2013
'','',14/4
'','',20/4
'mubarak guling','',13/4/2013
'',lebak,5/5/2013
'',medan,18/5/2013
'',palembang,''
'','',28/4
'60 patah',kupang,10/6
'','',19/4
'','',''
'','jakarta pusat',22/7/2013
'','',15/4
'',baru,15/5
'aji santoso timnas u23','',16/4
'',bandung,14/4
'','',''
'','jakarta pusat',1/6/2013
'','',14/4/2013
'','',15/5/2013
'','jakarta selatan',1/5
'','',''
'','',''
'','',11/5
'','',''
'','',15/5
'',pontianak,''
'','',''
2010,'jakarta selatan',23/04/13
'','',21/4/2013
'','',4/5/2013
undang,'',20/4/2013
'','',11/9/2001
'','',1/5
'',baru,27/5/2013
'',baru,27/5/2013
'','',21/4
'',bekasi,12/4
'',tegal,''
'',bandung,''
'',baru,20/5/2013
'',baru,6/5
'',kupang,10/6
'',sleman,28/4
'','',19/4
'','',''
'',yogyakarta,15/5
'','',26/5
'','',''
'','',''
'','jakarta selatan',15/4
'',palembang,''
'','',28/4
'','',''
'','',27/4
'','',''
'','',''
'','',23/5
'','jakarta selatan',''
'','jakarta pusat',15/5
'','',''
'',bandung,''
'','',15/5
2012,'',''
'','',''
'','',18/5
'','',29/4
'','',6/5
'','',''
'',bogor,25/5
'',bogor,5/5
'',bogor,21/4
'',bogor,27/4
'','',''
'','',10/6/2013
'','',29/5/2013
'',bandung,27/4
'',sorong,15/5
'','',28/4
jazeera,'',28/4/2013
'','',''
'','',''
tempur,'',''
'',bogor,16/4
'','',6/5
'','',''
'','',25/5
'',bandung,7/5
'','',''
'','',18/5
'mata as israel','',19/5
'mata israel as','',19/5/2013
'','',18/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',5/5/2013
'','',''
'','',6/5
'','',7/5
'iaea gelar bicara 15 mei','',''
'iaea putar runding nuklir','',''
'','',22/4/2013
'','',23/4
'',yogyakarta,1/4
'',surabaya,1/5
ri,solok,''
'','',6/5
'','',17/8/1945
'sultan luncur buku hamengku buwono ix',yogyakarta,''
'','',''
'','',21/4
'','',''
'',pekanbaru,6-17/6/2013
'','',15/4
'','',''
'',pekanbaru,22/4/2013
'katung atlet bingung',pelalawan,13/5
'','',''
'','',7/5
'','',''
'','jakarta pusat',27/4
'','',5/5/2013
'','',''
'','',4/5
'','',''
'',bandung,22/4
'','',''
'','',''
'','',17/5
'','',''
'','',17/4
'','',''
'','',28/4
'','',''
'','',6/5/2013
'','',17/5
'','',16/4/2013
'',karawang,15/4
'','jakarta pusat',1/5
'',bangka,3/5
'','',27/4
'',probolinggo,15/5
'','',24/4/2013
'',bandung,''
'',kupang,21/5
'',bekasi,5/5/2013
'','',15/4
'','',''
'',baru,23/5/2013
'',kupang,26/4
'istri djoko susilo kena pasal cuci uang','',24/4
'',temanggung,10/5
max,bekasi,6/5
'','',3/5
'','',''
'','kepulauan seribu',26/5/2013
'',batam,''
'','',3/5
'',surabaya,18/5
'',surabaya,''
'',surabaya,''
'',surabaya,''
'',malang,''
'',surabaya,24/5
'','',''
'','',24/4/2013
'','',''
'',medan,''
'',bogor,2/5
'',pontianak,15/4
'',tangerang,5/5/2013
'',bandung,''
'',bandung,''
'',bekasi,25/4/2013
'',bandung,13-16/5/2013
'republik ceko kelola sampah',bandung,''
'',gresik,28/4
'','',''
'',jayapura,18/4
'','',''
'',jayapura,25/4
'','',23/4/2013
'','',17/5/2013
'',surabaya,6/5/2013.saya
'',boyolali,22/5/2013
'',belitung,''
'',pasuruan,25/4
'','',22/4/2013
'','',24/4/2013
'','',15/5/2013
'','jakarta selatan',22/4/2013
'',sumenep,''
'',bandung,24/4
'','',27/5/2013
'','jakarta barat',17/5
'','',21/5
'23 rd target juara sea games','',16/4
'','',20/5/2013
'','',23/5/2013
'','jakarta barat',24/5/2013
'',medan,27/5
'',bogor,23/5
'',bandung,18/5
'','',18/5
'',makassar,27/5/2013
'',denpasar,13/4
'',singkawang,29/12/2013
'',pekanbaru,2012/2013
'','',''
'','',''
'','',''
'','',''
'',payakumbuh,14/5
'',payakumbuh,3/6
'','',''
'','jakarta timur',17/4/2013
'','jakarta utara',22/5/2013
'',yogyakarta,''
'',yogyakarta,19/4
'',yogyakarta,20/4
'',yogyakarta,''
'',metro,''
'','jakarta utara',12/5/2013
'','jakarta pusat',''
'','jakarta pusat',''
'','',''
'','',''
'','',''
'',manokwari,''
'','jakarta selatan',22/4/2013
'','',22-25/4/2013
'',jayapura,20/4/2013
'',bandung,3-15/2/1997
'',denpasar,''
'',padang,''
'','',29/4
'','',24/4
'','',22/4
'',bengkulu,6/5/2013
'','',26/4/2013
'',bandung,2/5
'','',24/4
'','',7/5
'','',30/11/2013
'',bekasi,23/4
'',semarang,22/4
'',depok,20/5/2013
'',bandung,24/4/2013
'','',7/5
'',bandung,5/5/2013
'',mamasa,27/4
'','',24/4/2013
'blok m bangun',tangerang,19/5
'sumbar ancam putus',bengkulu,''
'',mamasa,27/4
'',mamasa,27/4
'',bandung,22/4
'solo ambles',ngawi,19/4
'',karawang,''
'',balikpapan,16/5/2013
'',denpasar,18/4
longsor,bandung,''
'jepara putus banjir 12 meter',demak,21/4
'','',''
'','',6/5
'solo macet antre solar',ngawi,''
'',lumajang,26/4
'',bogor,''
'','',''
'','jakarta timur',''
'','jakarta selatan',7/5/2013
'',jambi,24/5
'','',8/5
'','',5/5/2013
'','',1/5/2013
'',bandung,29/4
'','jakarta selatan',2/5
'','',''
'',pekanbaru,29/4
'',yogyakarta,15/4/2013
'','',8/5
'','',23/4/2013
'','',''
'','jakarta pusat',18/5/2013
'nerka celaka lion air',denpasar,13/4
'',semarang,26/5/2013
'','',18/4
'',jambi,29/4
'','',16/4/2013
'maret 18 hivaids',batam,''
'','',''
'',denpasar,1-5/5/2013
'','',4/5
'',yogyakarta,15/5
'','',25/4
'','',29/4
'',batu,''
'',denpasar,15/4
'',garut,20/4/2013
'',bintan,23/5
'','',2/5/2013
'',gresik,23/4
'','',8/5
'','',13/4
'',palembang,15/4
'','',24/4
'','',7/4/2013
'',bandung,15/6/2013
'',tasikmalaya,5/5/2013
'','',29/4
'z buka suara soal wisata kuba','',''
'z bantah hamil beyonce','',20/5/2013
'','',''
'',banyuwangi,22/6/2013
'','',11/9/11
'',cianjur,30/4/2013
'',magelang,14/4
'','',12/4
'','',17/4/2013
'','',''
'','',25/5/2013
'','',24/4
'','jakarta timur',19/5/2013
'',indramayu,''
'','',10/6/2013
'','',24/4
'','bandar lampung',29/4
'',denpasar,9/5
'','',14/6/2013
'','',6/5/2013
'',pontianak,''
'',surabaya,18/4
'',blora,''
'','',''
'','',''
'','',23/5
'pulau washington ambruk','',''
'mobil cebur sungai','',23/5
'',jembrana,''
'','',''
'','',''
'',batang,21/5/2013
'',batang,25/5
'','',''
'','',24/5/2013
'','',''
'','',16/4
'','',''
'','',''
'','',''
'','',''
'','',''
'turki bangun pltn','',''
'','',''
'','',3/5/2013
'','',23/4/2013
'',bandung,14/5
'','',24/4/2013
'','',''
'',buleleng,3/5
'','',16/4
'',buleleng,3/5
'','',21/4
'16 taiwan jatuh laut','',''
'16 turki hilang suriah','',13/5/2013
'','',4/5
'','',''
'','',6/5
'','',14/4/2013
'','',''
'',bandung,''
'',puncak,''
'',bandung,''
'','',''
'',bandung,27/6
'',bantul,18/5
'',makassar,19/4/2013
'','',''
'',bantul,18/5
'',kuningan,24/4
'','',''
'','',18/4
'',bogor,27/4
'',bantul,''
'',bogor,27/4
'',bogor,27/4
gertakan,depok,24/4
'',denpasar,22/6
'',bantul,''
'',bantul,''
'',grobogan,6/5
'','',7/5
'','jakarta timur',14/4/2013
'',bogor,6/5
'',bantul,18/5
'',makassar,''
'','',''
'',baru,''
'','',''
'','',''
'commerce indonesia','',''
'',pekanbaru,22/4
'','',''
'','',13/4/2013
'',yogyakarta,14/5/2013
'malu soal sanding','',20/5/2013
'','jakarta pusat',''
'',bekasi,6/5
'','',''
'','',8/5/2013
'',surakarta,''
'','jakarta pusat',''
'','jakarta pusat',''
'',surakarta,19/5
'','jakarta selatan',6/5
'','',''
'','jakarta selatan',15/5
celemek,'jakarta pusat',''
'','',2/5/2013
'','jakarta utara',15/5
'','jakarta pusat',11/6/2013
'','',''
'',surabaya,''
'','jakarta pusat',''
'','',21/5/2013
'','jakarta pusat',4/5/2013
'','',2/5/2013
'','',19/5
'','',''
'',klungkung,1/5
'','jakarta timur',15/4/2013
'','',20/5/2013
'',bulungan,18/4/2013
'','jakarta barat',''
'','',''
'','',''
'','',7/5/2013
'','',''
'','',18/4
'','jakarta selatan',18/4
'','jakarta selatan',15/5
'coba hambat kjs','',''
'',manggarai,18/4/2013
heru,wonosobo,''
'','',24-28/4/2013
'','jakarta utara',''
'',denpasar,4/5
ganggu,'jakarta barat',''
'','',6/5
'','',''
'','',28/4
'','jakarta utara',''
'',surakarta,''
'','jakarta selatan',''
'',lebak,''
pindah,'jakarta selatan',27/4/2013
'','jakarta pusat',6/5
'',baru,''
'',denpasar,5/5
'',surabaya,5/5
'',makassar,''
'','jakarta pusat',''
'','jakarta pusat',24/5/2014
'',surakarta,18/4
'',baru,''
'','jakarta selatan',7/5
'',bulungan,''
'','',''
'','jakarta selatan',27/4/2013
'','',1/5
'','',''
'','jakarta pusat',1/5
'','jakarta pusat',juni-14/7/2013
'','',20/5
'','',20/5/2013
'','',scanner
'',surabaya,5/5
'','belitung timur',24/5/2013
'','',6/5/2013
'','',''
'',bulungan,18/4
'','',24/4
'',tangerang,''
'','',''
'',madiun,''
'','',18/4/2013
'','jakarta timur',''
'','',''
'','',6/5
'',bulungan,18/4
'','',17/4/2013
'','',''
'','',''
'','',5/5
'','',14/4
'',depok,27/5
'',metro,25/4
'',bandung,02/05
'','',23/5/2013
'','',24/5/2013
'','',14/5/2013
'factor fatin','',25/5/2013
'','',9/6/2013
'','',''
'','',''
'',karawang,''
'','',''
'','',''
'','',20/7
'',surabaya,3/4/2013
'',samarinda,25-26/4/2013
'','',26/4
'','jakarta selatan',7/5
'','',13/5
'','',''
'','',23/4/2013
'follow tambah','',13/4
'',baru,21/4
'','',17/5
'','',15/4
'',yogyakarta,15/4/2013
'','',''
'','',29/4
'','',7/5
'','',''
'','',7/5
'',yogyakarta,''
'','',20/5
'','',2/5/2013
'',yogyakarta,17/5
'','',5/5
'','',17/4
'',magelang,25/4
'',palembang,''
'','',''
'','',13/5
'','',5/5
'','',''
'','',''
'','',12/4
'','',''
'','',5/5/2013
'','',''
'','',5/5
'',surakarta,20/4
'',depok,16/4
'',makassar,21/5/2013
'','',''
'','',5/5/2013
'',bekasi,''
'','',5/5/2013
'','',5/5
'','',''
'','',28/4
'','',''
'','',''
'',puncak,5/5/2013
'','',''
'','',5/5/2013
29,'',5/5
'','',2/5
'','',19/4
'','',''
beda,'',1/5
'kristen anggap lelucon','',''
'','',22/5
'','',20/4/2013
'',baru,''
'',bengkalis,''
'',metro,27/4
'ganggu terbang',jambi,15/4/2013
'',dumai,14/4
pasar,'',''
'','',26/4/2013
'',palembang,''
'',kendari,''
'',medan,25/5
'','',''
'',karanganyar,22/5/2013
'',karanganyar,22/5/2013
'',lebak,''
'',bandung,''
'',lebak,6/5
'',pontianak,27/4
'','',2/4/2012
'',bandung,3/2/2013
'',lebak,6/5
'','',20/5
'',bandung,5/5
'',semarang,30/4/2013
'',pontianak,15/5/2013
'','',''
'','',''
'',pontianak,28/4
'','',4/5
'',manado,3/5/2013
'','',''
'','',24/4
'','',''
'','',1/5/2013
'',semarang,28/4
'',yogyakarta,19/5/2013
'',metro,20/4
'',bandung,19-24/4/2013
'','',''
'','',2/5
116,'',19/4
'',asahan,26/4/2013
'',jayapura,2/5/2013
'','',21/5/2013
'','',19/5
'','',25/5
'','',''
'','',''
'',puncak,90+1
'',kupang,19/4
'',batang,''
'','',7/6/2013
'',yogyakarta,''
'','',''
'','',''
'',bogor,2/5
'',bogor,2/5
'','',6/5/2013
'',denpasar,15/4
'','',25/5/2013
'',malang,2/5/2013
'',pontianak,24/4
'',pontianak,30/4
'','',2/5
'','jakarta timur',18/4/2013
'','',20/4/2013
'',balikpapan,18/4
'','',23/5/2013
'','',2/6/2013
'',baru,''
'','',11/9/2001
'','',19/4
'',bandung,6/5
'','jakarta timur',17/4/2013
'',surakarta,20/4
'','',''
'','',22/4
'','',''
'','',19/4/2013
diam,'',15/5
'','jakarta selatan',20/4
'',bone,19/5/2013
'',bone,19/5/2013
'',malang,29/4
'',tasikmalaya,28/4/2013
'','jakarta timur',''
'','',6/5
'',langkat,21/4
'','',''
'','',''
'',blitar,1/5
'','',19/4
'','maluku tenggara',19/4
'','',13/5
'','',7/5/2013
'',padang,19/6/2013
'','',22/5
'','kutai timur',1/5/2013
'',cilacap,10/4
'',sumenep,17/4
'',banjarmasin,8/6
'',asmat,7/5/2013
'','kutai timur',''
ambing,sumenep,20/4/2013
'','kutai timur',''
'','',''
'','jakarta selatan',24/4
'',tasikmalaya,6/5
'',bandung,24/4
polri,kendari,''
'',palembang,25/4
'',tangerang,''
'',palopo,2/5
'',sleman,28/4
'','jakarta selatan',18/4/2013
'','',15/4/2013
'','',''
'',lebak,8/5/2013
'','jakarta selatan',15/5
'',bandung,24/4
'',bandung,''
'',bandung,22/11/2012
'',bandung,25/4/2013
'',metro,15/4
'',metro,15/4/2013
'','jakarta selatan',20/4
'','jakarta selatan',20/4/2013
'','',7/5/2013
'',situbondo,3/5/2013
'2 habis','',''
'','kotawaringin timur',5/4/2013
'','',26/5
'',karawang,''
'','',18/5/2013
'',karimun,21/4
'','',''
'','',24/8/1991
'',baru,19/5
'',sleman,15/5/2013
'',sleman,''
'',tasikmalaya,21/4/2013
'',kendal,18/8/1899
'','',18/4
'',baru,20/5/2013
'','',5/5
'','',15/4
'',makassar,20/4/2013
'',yogyakarta,27/4
'','jakarta barat',23/5
'','',''
'','',12/6/2013
'','',21/4
'',jember,13/6/2013
'','',21/5/2013
'','',18/4/2013
'','',7/5
'','',27/5/2013
'',cilacap,25/4
'','',''
'','',6/5
'',baru,15/5
'','',6/5
'','',11/4/2013
'',magelang,12/4
'',tangerang,''
'',tangerang,11/6/2013
'',lebak,7/5
'',tangerang,7/5
'','',16/4
'',jambi,1/5
'','',27/4
'',bogor,24/4
'',bogor,30/4
'',bekasi,''
'','jakarta timur',12/4
'','',''
'','',8/6
'','',''
'','',''
'','',''
'','',''
'','',11/5
'',yogyakarta,18/5
'','',''
'','',''
'',banjarnegara,19/4/2013
'',depok,''
'',klaten,15/5
'',batam,''
'','',''
'',natuna,''
'',baru,15/5/2013
'','jakarta selatan',18/5
'',langkat,21/4
'','',''
'',manado,24/5
'',manado,22/5
'','jakarta barat',4/5
'',semarang,''
'','jakarta barat',4/5
'',bandung,29/4
'',baru,20/5/2013
'',ternate,''
'','',30/4
'','',29/4
